"time","candidate","score"
"2022-08-10T16:05:18.875","(d=6, props={▷, place order, pay}|{☐, make delivery, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.876","(d=6, props={▷, place order, pay}|{☐, make delivery, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.876","(d=6, props={▷, place order, pay}|{☐, pay, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.876","(d=6, props={▷, place order, pay}|{☐, pay, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.876","(d=6, props={▷, place order, pay}|{☐, pay, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.876","(d=6, props={▷, place order, pay}|{☐, pay, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.876","(d=6, props={▷, place order, pay}|{☐, cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.876","(d=6, props={▷, place order, pay}|{☐, cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.876","(d=6, props={▷, place order, pay}|{☐, cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.876","(d=6, props={▷, place order, pay}|{☐, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.877","(d=6, props={▷, place order, pay}|{☐, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.877","(d=6, props={send reminder, pay, make delivery}|{pay, cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.877","(d=6, props={send reminder, pay, make delivery}|{pay, cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.877","(d=6, props={send reminder, pay, make delivery}|{pay, cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.877","(d=6, props={send invoice, cancel order, make delivery}|{☐, make delivery, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={3, 4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.877","(d=6, props={send invoice, cancel order, make delivery}|{☐, make delivery, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.877","(d=6, props={send invoice, cancel order, make delivery}|{☐, make delivery, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.877","(d=6, props={send invoice, cancel order, make delivery}|{☐, make delivery, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.877","(d=6, props={send invoice, cancel order, make delivery}|{☐, make delivery, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.877","(d=6, props={place order, make delivery}|{☐, pay, cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.877","(d=6, props={place order, make delivery}|{☐, pay, cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.877","(d=6, props={place order, make delivery}|{☐, pay, cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.877","(d=6, props={place order, make delivery}|{☐, send reminder, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.877","(d=6, props={send invoice, cancel order, make delivery}|{☐, pay, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.877","(d=6, props={send invoice, cancel order, make delivery}|{☐, pay, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.877","(d=6, props={send invoice, cancel order, make delivery}|{☐, pay, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, cancel order, make delivery}|{☐, pay, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, cancel order, make delivery}|{☐, cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, cancel order, make delivery}|{☐, cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, cancel order, make delivery}|{☐, cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={place order, make delivery}|{☐, cancel order, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, cancel order, make delivery}|{☐, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, cancel order, make delivery}|{☐, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={place order, make delivery}|{☐, cancel order, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={place order, make delivery}|{☐, cancel order, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, send reminder, pay}|{☐, make delivery, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={3, 4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, send reminder, pay}|{☐, make delivery, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, send reminder, pay}|{☐, make delivery, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, send reminder, pay}|{☐, make delivery, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, send reminder, pay}|{☐, make delivery, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, send reminder, pay}|{☐, pay, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, send reminder, pay}|{☐, pay, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, send reminder, pay}|{☐, pay, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, send reminder, pay}|{☐, pay, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, send reminder, pay}|{☐, cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, send reminder, pay}|{☐, cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, send reminder, pay}|{☐, cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, send reminder, pay}|{☐, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.878","(d=6, props={send invoice, send reminder, pay}|{☐, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={send invoice, send reminder, pay}|{☐, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={send invoice, send reminder, pay, make delivery}|{☐, make delivery}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={2, 3, 4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={send invoice, send reminder, pay, make delivery}|{☐, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={3, 4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={send invoice, send reminder, pay, make delivery}|{☐, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={send invoice, send reminder, pay, make delivery}|{☐, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={send invoice, send reminder, pay, make delivery}|{☐, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={send invoice, send reminder, pay, make delivery}|{☐, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={▷, send reminder, make delivery}|{☐, make delivery, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={3, 4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={▷, send reminder, make delivery}|{☐, make delivery, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={▷, send reminder, make delivery}|{☐, make delivery, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={▷, send reminder, make delivery}|{☐, make delivery, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={▷, send reminder, make delivery}|{☐, make delivery, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={▷, send reminder, make delivery}|{☐, pay, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={▷, send reminder, make delivery}|{☐, pay, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={▷, send reminder, make delivery}|{☐, pay, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={▷, send reminder, make delivery}|{☐, pay, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.880","(d=6, props={send reminder, pay}|{make delivery, cancel order, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={send reminder, pay}|{make delivery, cancel order, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send reminder, make delivery}|{☐, cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send reminder, make delivery}|{☐, cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send reminder, make delivery}|{☐, cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send reminder, make delivery}|{☐, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send reminder, make delivery}|{☐, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay}|{☐, make delivery, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={3, 4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay}|{☐, make delivery, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay}|{☐, make delivery, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay}|{☐, make delivery, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay}|{☐, make delivery, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={send invoice, send reminder, cancel order, pay, make delivery}|{place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay}|{☐, pay, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay}|{☐, pay, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay}|{☐, pay, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay}|{☐, pay, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay}|{☐, cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay}|{☐, cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay}|{☐, cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay}|{☐, send reminder, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay}|{☐, send reminder, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay}|{☐, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay, make delivery}|{☐, make delivery}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={2, 3, 4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay, make delivery}|{☐, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={3, 4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay, make delivery}|{☐, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay, make delivery}|{☐, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay, make delivery}|{☐, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send invoice, pay, make delivery}|{☐, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send reminder, pay}|{☐, make delivery, pay}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={3, 4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send reminder, pay}|{☐, make delivery, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={4, 5, 6}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send reminder, pay}|{☐, make delivery, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={5, 6}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send reminder, pay}|{☐, make delivery, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, send reminder, pay}|{☐, make delivery, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={▷, place order}|{make delivery, send reminder, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={place order, pay, make delivery}|{☐, send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={place order, send invoice, pay, make delivery}|{send invoice, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={send reminder, cancel order, make delivery}|{make delivery, pay, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={send reminder, cancel order, make delivery}|{make delivery, pay, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={send reminder, cancel order, make delivery}|{make delivery, pay, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.882","(d=6, props={send reminder, cancel order, make delivery}|{make delivery, pay, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.886","(d=6, props={▷, send reminder, pay}|{☐, pay, cancel order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={4, 5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.886","(d=6, props={▷, send reminder, pay}|{☐, pay, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.886","(d=6, props={▷, send reminder, pay}|{☐, pay, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.886","(d=6, props={▷, send reminder, pay}|{☐, pay, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.886","(d=6, props={▷, send reminder, pay}|{☐, cancel order, send reminder}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={5, 6};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
"2022-08-10T16:05:18.886","(d=6, props={▷, send reminder, pay}|{☐, cancel order, send invoice}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={6}})","6.0"
"2022-08-10T16:05:18.886","(d=6, props={▷, send reminder, pay}|{☐, cancel order, place order}, state=PlaceState{actualPresetExpansions={}, actualPostsetExpansions={};potentialFuturePresetExpansions={}, potentialFuturePostsetExpansions={}})","6.0"
